Product type : SPD1305X
Product SRLN : SPD13DCQ7R0934
Product Software Version : 2.1.1.9R1
Number of channels : 1
Software Version : V1.0.2
File type: CSV
File version: 1.0
Interval : 0.5S
Date : 2025-03-25 11:10:47

Time,CH1 VOLT,CH1 CURR
576.208,30.000,1.069
576.746,30.000,1.105
577.273,30.000,1.074
577.794,30.000,1.098
578.333,30.000,1.069
578.850,30.000,1.085
579.382,30.000,1.086
579.900,30.000,1.110
580.441,30.000,1.079
580.965,30.000,1.067
581.481,30.000,1.108
581.999,30.000,1.073
582.513,30.000,1.071
583.049,30.000,1.063
583.567,30.000,1.088
584.090,30.000,1.079
584.620,30.000,1.077
585.156,30.000,1.067
585.672,30.000,1.092
586.191,30.000,1.078
586.710,30.000,1.095
587.226,30.000,1.065
587.764,30.000,1.107
588.303,30.000,1.076
588.835,30.000,1.090
589.362,30.000,1.079
589.898,30.000,1.091
590.413,30.000,1.079
590.932,30.000,1.090
591.449,30.000,1.095
591.969,30.000,1.118
592.500,30.000,1.087
593.016,30.000,1.086
593.550,30.000,1.074
594.078,30.000,1.098
594.613,30.000,1.108
595.130,30.000,1.062
595.645,30.000,1.071
596.179,30.000,1.080
596.710,30.000,1.074
597.243,30.000,1.071
597.759,30.000,1.092
598.293,30.000,1.078
598.795,30.000,1.090
599.328,30.000,1.064
599.860,30.000,1.071
600.378,30.000,1.064
600.894,30.000,1.080
601.410,30.000,1.068
601.930,30.000,1.066
602.446,30.000,1.067
602.966,30.000,1.072
603.485,30.000,1.064
604.001,30.000,1.065
604.513,30.000,1.102
605.047,30.000,1.064
605.567,30.000,1.084
606.085,30.000,1.069
606.619,30.000,1.095
607.149,30.000,1.062
607.666,30.000,1.096
608.198,30.000,1.056
608.733,30.000,1.082
609.254,30.000,1.321
609.768,30.000,1.302
610.286,30.000,1.284
610.804,30.000,1.289
611.326,30.000,1.299
611.839,30.000,1.311
612.355,30.000,1.285
612.875,30.000,1.278
613.405,30.000,1.295
613.939,30.000,1.281
614.461,30.000,1.287
614.977,30.000,1.290
615.496,30.000,1.316
616.014,30.000,1.285
616.534,30.000,1.285
617.066,30.000,1.276
617.597,30.000,1.295
618.126,30.000,1.057
618.647,30.000,1.070
619.179,30.000,1.263
619.686,30.000,1.096
620.218,30.000,1.090
620.751,30.000,1.099
621.269,30.000,1.067
621.784,30.000,1.092
622.318,30.000,1.080
622.848,30.000,1.093
623.379,30.000,1.093
623.914,30.000,1.123
624.433,30.000,1.081
624.951,30.000,1.078
625.470,30.000,1.088
625.988,30.000,1.108
626.519,30.000,1.083
627.050,30.000,1.074
627.582,30.000,1.082
628.114,30.000,1.066
628.630,30.000,1.097
629.146,30.000,1.051
629.664,30.000,1.069
630.180,30.000,1.088
630.698,30.000,1.098
631.233,30.000,1.047
631.746,30.000,1.077
632.276,30.000,1.079
632.795,30.000,1.088
633.328,30.000,1.066
633.834,30.000,1.066
634.366,30.000,1.079
634.891,30.000,1.079
635.406,30.000,1.067
635.928,30.000,1.061
636.461,30.000,1.070
636.977,30.000,1.081
637.508,30.000,1.075
638.044,30.000,1.069
638.559,30.000,1.088
639.078,30.000,1.079
639.606,30.000,1.087
640.137,30.000,1.063
640.656,30.000,1.099
641.174,30.000,1.065
641.694,30.000,1.090
642.212,30.000,1.062
642.731,30.000,1.089
643.262,30.000,1.086
643.783,30.000,1.092
644.300,30.000,1.065
644.836,30.000,1.092
645.351,30.000,1.089
645.869,30.000,1.084
646.391,30.000,1.044
646.919,30.000,1.081
647.453,30.000,1.082
647.983,30.000,1.049
648.502,30.000,1.057
649.033,30.000,1.090
649.552,30.000,1.086
650.070,30.000,1.069
650.601,30.000,1.070
651.120,30.000,1.070
651.636,30.000,1.083
652.167,30.000,1.075
652.695,30.000,1.109
653.215,30.000,1.074
653.730,30.000,1.117
654.250,30.000,1.064
654.766,30.000,1.098
655.294,30.000,1.062
655.826,30.000,1.092
656.348,30.000,1.084
656.866,30.000,1.093
657.382,30.000,1.087
657.899,30.000,1.094
658.414,30.000,1.079
658.936,30.000,1.076
659.471,30.000,1.077
660.002,30.000,1.088
660.518,30.000,1.074
661.036,30.000,1.086
661.556,30.000,1.072
662.076,30.000,1.102
662.594,30.000,1.066
663.109,30.000,1.079
663.650,30.000,1.072
664.159,30.000,1.074
664.683,30.000,1.095
665.214,30.000,1.071
665.731,30.000,1.082
666.261,30.000,1.064
666.778,30.000,1.089
667.311,30.000,1.075
667.840,30.000,1.066
668.365,30.000,1.084
668.883,30.000,1.078
669.411,30.000,1.079
669.943,30.000,1.064
670.458,30.000,1.093
670.992,30.000,1.082
671.507,30.000,1.086
672.026,30.000,1.067
672.542,30.000,1.079
673.073,30.000,1.080
673.578,30.000,1.105
674.095,30.000,1.068
674.627,30.000,1.106
675.141,30.000,1.079
675.660,30.000,1.086
676.178,30.000,1.067
676.696,30.000,1.108
677.231,30.000,1.072
677.762,30.000,1.091
678.281,30.000,1.075
678.810,30.000,1.104
679.316,30.000,1.098
679.846,30.000,1.096
680.362,30.000,1.087
680.882,30.000,1.101
681.396,30.000,1.100
681.929,30.000,1.102
682.450,30.000,1.062
682.982,30.000,1.091
683.501,30.000,1.093
684.033,30.000,1.053
684.550,30.000,1.054
685.068,30.000,1.080
685.601,30.000,1.065
686.119,30.000,1.048
686.654,30.000,1.077
687.186,30.000,1.075
687.704,30.000,1.079
688.240,30.000,1.070
688.754,30.000,1.067
689.271,30.000,1.080
689.786,30.000,1.108
690.318,30.000,1.067
690.834,30.000,1.082
691.353,30.000,1.065
691.889,30.000,1.087
692.416,30.000,1.062
692.949,30.000,1.089
693.445,30.000,1.097
693.986,30.000,1.086
694.503,30.000,1.079
695.035,30.000,1.074
695.553,30.000,1.067
696.072,30.000,1.077
696.589,30.000,1.095
697.109,30.000,1.070
697.643,30.000,1.059
698.178,30.000,1.079
698.697,30.000,1.085
699.214,30.000,1.075
699.734,30.000,1.082
700.263,30.000,1.080
700.795,30.000,1.107
701.315,30.000,1.073
701.832,30.000,1.087
702.351,30.000,1.084
702.870,30.000,1.065
703.400,30.000,1.075
703.916,30.000,1.071
704.433,30.000,1.079
704.951,30.000,1.062
705.466,30.000,1.072
705.987,30.000,1.064
706.501,30.000,1.085
707.033,30.000,1.069
707.561,30.000,1.100
708.105,30.000,1.069
708.602,30.000,1.084
709.125,30.000,1.079
709.642,30.000,1.084
710.172,30.000,1.069
710.706,30.000,1.097
711.223,30.000,1.079
711.755,30.000,1.089
712.269,30.000,1.068
712.788,30.000,1.111
713.319,30.000,1.086
713.853,30.000,1.088
714.376,30.000,1.082
714.892,30.000,1.125
715.412,30.000,1.086
715.930,30.000,1.083
716.463,30.000,1.078
716.979,30.000,1.100
717.497,30.000,1.110
718.026,30.000,1.067
718.547,30.000,1.079
719.078,30.000,1.080
719.600,30.000,1.090
720.118,30.000,1.065
720.633,30.000,1.078
721.150,30.000,1.079
721.682,30.000,1.109
722.212,30.000,1.053
722.731,30.000,1.082
723.264,30.000,1.081
723.783,30.000,1.094
724.298,30.000,1.063
724.820,30.000,1.078
725.336,30.000,1.073
725.853,30.000,1.103
726.373,30.000,1.063
726.890,30.000,1.055
727.408,30.000,1.074
727.940,30.000,1.082
728.459,30.000,1.066
728.976,30.000,1.070
729.509,30.000,1.088
730.023,30.000,1.050
730.535,30.000,1.061
731.071,30.000,1.061
731.601,30.000,1.094
732.140,30.000,1.069
732.670,30.000,1.089
733.185,30.000,1.073
733.716,30.000,1.091
734.236,30.000,1.073
734.751,30.000,1.073
735.269,30.000,1.052
735.805,30.000,1.077
736.321,30.000,1.074
736.843,30.000,1.083
737.376,30.000,1.091
737.893,30.000,1.084
738.425,30.000,1.084
738.926,30.000,1.090
739.445,30.000,1.085
739.979,30.000,1.075
740.496,30.000,1.078
741.012,30.000,1.071
741.549,30.000,1.089
742.081,30.000,1.066
742.616,30.000,1.102
743.146,30.000,1.066
743.653,30.000,1.093
744.185,30.000,1.073
744.716,30.000,1.092
745.236,30.000,1.074
745.752,30.000,1.111
746.271,30.000,0.498
746.790,30.000,0.202
747.322,30.000,0.202
747.862,30.000,0.203
748.367,30.000,0.202
748.900,30.000,0.204
749.429,30.000,0.246
749.948,30.000,0.265
750.466,30.000,0.269
750.986,30.000,0.201
751.516,30.000,0.266
752.034,30.000,0.280
752.550,30.000,0.275
753.075,30.000,0.282
753.600,30.000,0.238
754.131,30.000,0.281
754.658,30.000,0.239
755.178,30.000,0.285
755.711,30.000,0.191
756.228,30.000,0.010
756.743,30.000,0.043
757.263,30.000,0.246
757.780,30.000,0.247
758.326,30.000,0.239
758.833,30.000,0.233
759.367,30.000,0.190
759.882,30.000,0.283
760.399,30.000,0.272
760.917,30.000,0.276
761.436,30.000,0.190
761.967,30.000,0.235
762.488,30.000,0.278
763.017,30.000,0.281
763.533,30.000,0.248
764.066,30.000,0.201
764.590,30.000,0.274
765.102,30.000,0.277
765.641,30.000,0.212
766.156,30.000,0.212
766.678,30.000,0.278
767.195,30.000,0.275
767.729,30.000,0.194
768.248,30.000,0.259
768.765,30.000,0.273
769.296,30.000,0.272
769.811,30.000,0.198
770.333,30.000,0.228
770.850,30.000,0.254
771.367,30.000,0.276
771.883,30.000,0.260
772.403,30.000,0.196
772.936,30.000,0.267
773.452,30.000,0.267
773.970,30.000,0.268
774.486,30.000,0.240
775.006,30.000,0.255
775.536,30.000,0.263
776.057,30.000,0.204
776.583,30.000,0.262
777.101,30.000,0.262
777.633,30.000,0.265
778.149,30.000,0.214
778.682,30.000,0.265
779.197,30.000,0.259
779.718,30.000,0.263
780.236,30.000,0.262
780.750,30.000,0.229
781.276,30.000,0.253
781.786,30.000,0.263
782.308,30.000,0.255
782.825,30.000,0.282
783.343,30.000,0.258
783.861,30.000,0.254
784.393,30.000,0.257
784.909,30.000,0.252
785.439,30.000,0.257
785.973,30.000,0.257
786.503,30.000,0.274
787.037,30.000,0.249
787.553,30.000,0.245
788.086,30.000,0.254
788.606,30.000,0.254
789.122,30.000,0.249
789.653,30.000,0.254
790.168,30.000,0.253
790.718,30.000,0.252
791.213,30.000,0.274
791.755,30.000,0.246
792.285,30.000,0.245
792.805,30.000,0.252
793.321,30.000,0.251
793.840,30.000,0.254
794.373,30.000,0.249
794.906,30.000,0.251
795.423,30.000,0.248
795.936,30.000,0.249
796.472,30.000,0.247
796.991,30.000,0.248
797.521,30.000,0.246
798.040,30.000,0.246
798.555,30.000,0.243
799.076,30.000,0.241
799.611,30.000,0.248
800.144,30.000,0.247
800.660,30.000,0.248
801.185,30.000,0.245
801.700,30.000,0.243
802.231,30.000,0.246
802.751,30.000,0.241
803.266,30.000,0.243
803.786,30.000,0.246
804.300,30.000,0.269
804.836,30.000,0.244
805.350,30.000,0.242
805.897,30.000,0.254
806.398,30.000,0.241
806.919,30.000,0.245
807.436,30.000,0.237
807.951,30.000,0.255
808.469,30.000,0.001
809.003,30.000,0.001
809.524,30.000,0.001
810.041,30.000,0.001
810.558,30.000,0.001
811.076,30.000,0.001
811.593,30.000,0.001
812.111,30.000,0.001
812.656,30.000,0.001
813.161,30.000,0.001
813.678,30.000,0.001
814.197,30.000,0.001
814.728,30.000,0.001
815.257,30.000,0.001
815.792,30.000,0.001
816.311,30.000,0.001
816.843,30.000,0.001
817.376,30.000,0.001
817.895,30.000,0.001
818.431,30.000,0.001
818.951,30.000,0.001
819.472,30.000,0.001
819.988,30.000,0.001
820.508,30.000,0.001
821.028,30.000,0.001
821.548,30.000,0.001
822.066,30.000,0.001
822.586,30.000,0.001
823.117,30.000,0.001
823.621,30.000,0.001
824.142,30.000,0.001
824.660,30.000,0.001
825.190,30.000,0.001
825.707,30.000,0.001
826.243,30.000,0.001
826.756,30.000,0.001
827.273,30.000,0.001
827.810,30.000,0.001
828.339,30.000,0.001
828.858,30.000,0.001
829.373,30.000,0.001
829.893,30.000,0.001
830.408,30.000,0.001
830.943,30.000,0.001
831.460,30.000,0.001
831.988,30.000,0.001
832.510,30.000,0.001
833.028,30.000,0.001
833.575,30.000,0.001
834.080,30.000,0.001
834.599,30.000,0.001
835.117,30.000,0.001
835.647,30.000,0.001
836.166,30.000,0.001
836.682,30.000,0.001
837.199,30.000,0.001
837.716,30.000,0.001
838.250,30.000,0.001
838.778,30.000,0.001
839.309,30.000,0.001
839.812,30.000,0.001
840.332,30.000,0.001
840.865,30.000,0.001
841.386,30.000,0.001
841.907,30.000,0.001
842.435,30.000,0.001
842.970,30.000,0.001
843.483,30.000,0.001
844.014,30.000,0.001
844.550,30.000,0.001
845.080,30.000,0.001
845.600,30.000,0.001
846.131,30.000,0.001
846.663,30.000,0.001
847.180,30.000,0.001
847.716,30.000,0.001
848.231,30.000,0.001
848.760,30.000,0.001
849.262,30.000,0.001
849.783,30.000,0.001
850.303,30.000,0.001
850.821,30.000,0.001
851.340,30.000,0.001
851.856,30.000,0.001
852.393,30.000,0.001
852.912,30.000,0.001
853.428,30.000,0.001
853.949,30.000,0.001
854.479,30.000,0.001
854.993,30.000,0.001
855.526,30.000,0.001
856.061,30.000,0.001
856.592,30.000,0.001
857.120,30.000,0.001
857.653,30.000,0.001
858.185,30.000,0.001
858.700,30.000,0.001
859.222,30.000,0.001
859.740,30.000,0.001
860.273,30.000,0.001
860.793,30.000,0.001
861.325,30.000,0.001
861.841,30.000,0.001
862.375,30.000,0.001
862.893,30.000,0.001
863.412,30.000,0.001
863.943,30.000,0.001
864.450,30.000,0.001
864.965,30.000,0.001
865.499,30.000,0.001
866.033,30.000,0.001
866.550,30.000,0.001
867.083,30.000,0.001
867.600,30.000,0.001
868.136,30.000,0.001
868.667,30.000,0.001
869.185,30.000,0.001
869.701,30.000,0.001
870.222,30.000,0.001
870.738,30.000,0.001
871.260,30.000,0.001
871.778,30.000,0.001
872.295,30.000,0.001
872.829,30.000,0.001
873.346,30.000,0.001
873.879,30.000,0.001
874.410,30.000,0.001
874.912,30.000,0.001
875.445,30.000,0.001
875.976,30.000,0.001
876.511,30.000,0.001
877.041,30.000,0.001
877.574,30.000,0.001
878.124,30.000,0.001
878.631,30.000,0.001
879.150,30.000,0.001
879.665,30.000,0.001
880.199,30.000,0.001
880.716,30.000,0.001
881.234,30.000,0.001
881.768,30.000,0.001
882.289,30.000,0.001
882.807,30.000,0.001
883.321,30.000,0.001
883.857,30.000,0.001
884.360,30.000,0.001
884.881,30.000,0.001
885.397,30.000,0.001
885.916,30.000,0.001
886.436,30.000,0.001
886.954,30.000,0.001
887.473,30.000,0.001
888.003,30.000,0.001
888.524,30.000,0.001
889.040,30.000,0.001
889.573,30.000,0.001
890.088,30.000,0.001
890.611,30.000,0.001
891.130,30.000,0.001
891.647,30.000,0.001
892.166,30.000,0.001
892.683,30.000,0.001
893.200,30.000,0.001
893.716,30.000,0.001
894.236,30.000,0.001
894.754,30.000,0.001
895.273,30.000,0.001
895.805,30.000,0.001
896.340,30.000,0.001
896.856,30.000,0.001
897.376,30.000,0.001
897.909,30.000,0.001
898.422,30.000,0.001
898.959,30.000,0.001
899.478,30.000,0.001
900.010,30.000,0.001
900.543,30.000,0.001
901.073,30.000,0.001
901.576,30.000,0.001
902.106,30.000,0.001
902.624,30.000,0.001
903.139,30.000,0.001
903.675,30.000,0.001
904.195,30.000,0.001
904.708,30.000,0.001
905.238,30.000,0.001
905.756,30.000,0.001
906.276,30.000,0.001
906.810,30.000,0.001
907.327,30.000,0.001
907.859,30.000,0.001
908.376,30.000,0.001
908.896,30.000,0.001
909.410,30.000,0.001
909.943,30.000,0.001
910.462,30.000,0.001
910.998,30.000,0.001
911.538,30.000,0.001
912.047,30.000,0.001
912.570,30.000,0.001
913.085,30.000,0.001
913.605,30.000,0.001
914.136,30.000,0.001
914.667,30.000,0.001
915.195,30.000,0.001
915.713,30.000,0.001
916.234,30.000,0.001
916.763,30.000,0.001
917.297,30.000,0.001
917.828,30.000,0.001
918.360,30.000,0.001
918.892,30.000,0.001
919.410,30.000,0.001
919.929,30.000,0.001
920.449,30.000,0.001
920.990,30.000,0.001
921.510,30.000,0.001
922.031,30.000,0.001
922.545,30.000,0.001
923.082,30.000,0.001
923.610,30.000,0.001
924.132,30.000,0.001
924.657,30.000,0.001
925.178,30.000,0.001
925.715,30.000,0.001
926.228,30.000,0.001
926.766,30.000,0.001
927.293,30.000,0.001
927.826,30.000,0.001
928.342,30.000,0.001
928.878,30.000,0.001
929.422,30.000,0.001
929.928,30.000,0.001
930.446,30.000,0.001
930.962,30.000,0.001
931.495,30.000,0.001
932.014,30.000,0.001
932.548,30.000,0.001
933.063,30.000,0.001
933.597,30.000,0.001
934.112,30.000,0.001
934.642,30.000,0.001
935.183,30.000,0.001
935.700,30.000,0.001
936.218,30.000,0.001
936.735,30.000,0.001
937.256,30.000,0.001
937.789,30.000,0.001
938.328,30.000,0.001
938.845,30.000,0.001
939.374,30.000,0.001
939.895,30.000,0.001
940.412,30.000,0.001
940.931,30.000,0.001
941.466,30.000,0.001
941.984,30.000,0.001
942.517,30.000,0.001
943.051,30.000,0.001
943.567,30.000,0.001
944.083,30.000,0.001
944.608,30.000,0.001
945.138,30.000,0.001
945.662,30.000,0.001
946.178,30.000,0.001
946.707,30.000,0.001
947.240,30.000,0.001
947.768,30.000,0.001
948.284,30.000,0.001
948.806,30.000,0.001
949.333,30.000,0.001
949.856,30.000,0.001
950.388,30.000,0.001
950.904,30.000,0.001
951.435,30.000,0.001
951.960,30.000,0.001
952.477,30.000,0.001
952.996,30.000,0.001
953.512,30.000,0.001
954.031,30.000,0.001
954.550,30.000,0.001
955.075,30.000,0.001
955.595,30.000,0.001
956.110,30.000,0.001
956.630,30.000,0.001
957.145,30.000,0.001
957.679,30.000,0.001
958.195,30.000,0.001
958.716,30.000,0.001
959.234,30.000,0.001
959.767,30.000,0.001
960.298,30.000,0.001
960.831,30.000,0.001
961.365,30.000,0.001
961.879,30.000,0.001
962.400,30.000,0.001
962.916,30.000,0.001
963.434,30.000,0.001
963.950,30.000,0.001
964.465,30.000,0.001
965.001,30.000,0.001
965.535,30.000,0.001
966.056,30.000,0.001
966.590,30.000,0.001
967.107,30.000,0.001
967.626,30.000,0.001
968.156,30.000,0.001
968.676,30.000,0.001
969.188,30.000,0.001
969.711,30.000,0.001
970.226,30.000,0.001
970.758,30.000,0.001
971.293,30.000,0.001
971.822,30.000,0.001
972.343,30.000,0.001
972.874,30.000,0.001
973.393,30.000,0.001
973.923,30.000,0.001
974.443,30.000,0.001
974.976,30.000,0.001
975.492,30.000,0.001
976.022,30.000,0.001
976.544,30.000,0.001
977.075,30.000,0.001
977.593,30.000,0.001
978.110,30.000,0.001
978.633,30.000,0.001
979.166,30.000,0.001
979.708,30.000,0.001
980.216,30.000,0.001
980.732,30.000,0.001
981.251,30.000,0.001
981.772,30.000,0.001
982.312,30.000,0.001
982.850,30.000,0.001
983.386,30.000,0.001
983.907,30.000,0.001
984.435,30.000,0.001
984.957,30.000,0.001
985.476,30.000,0.001
986.007,30.000,0.001
986.527,30.000,0.001
987.059,30.000,0.001
987.576,30.000,0.001
988.095,30.000,0.001
988.616,30.000,0.001
989.161,30.000,0.001
989.664,30.000,0.001
990.195,30.000,0.001
990.712,30.000,0.001
991.233,30.000,0.001
991.750,30.000,0.001
992.282,30.000,0.001
992.803,30.000,0.001
993.340,30.000,0.001
993.853,30.000,0.001
994.370,30.000,0.001
994.897,30.000,0.001
995.423,30.000,0.001
995.956,30.000,0.001
996.490,30.000,0.001
997.008,30.000,0.001
997.521,30.000,0.001
998.061,30.000,0.001
998.610,30.000,0.001
999.124,30.000,0.001
999.646,30.000,0.001
1000.166,30.000,0.001
1000.686,30.000,0.001
1001.203,30.000,0.001
1001.723,30.000,0.001
1002.240,30.000,0.001
1002.760,30.000,0.001
1003.279,30.000,0.001
1003.800,30.000,0.001
1004.348,30.000,0.001
1004.862,30.000,0.001
1005.400,30.000,0.001
1005.928,30.000,0.001
1006.450,30.000,0.001
1006.970,30.000,0.001
1007.499,30.000,0.001
1008.018,30.000,0.001
1008.536,30.000,0.001
1009.076,30.000,0.001
1009.590,30.000,0.001
1010.119,30.000,0.001
1010.653,30.000,0.001
1011.170,30.000,0.001
1011.687,30.000,0.001
1012.204,30.000,0.001
1012.721,30.000,0.001
1013.240,30.000,0.001
1013.759,30.000,0.001
1014.286,30.000,0.001
1014.823,30.000,0.001
1015.340,30.000,0.001
1015.857,30.000,0.001
1016.375,30.000,0.001
1016.891,30.000,0.001
1017.411,30.000,0.001
1017.941,30.000,0.001
1018.461,30.000,0.001
1018.991,30.000,0.001
1019.511,30.000,0.001
1020.040,30.000,0.001
1020.565,30.000,0.001
1021.097,30.000,0.001
1021.620,30.000,0.001
1022.141,30.000,0.001
1022.657,30.000,0.001
1023.176,30.000,0.001
1023.698,30.000,0.001
1024.216,30.000,0.001
1024.734,30.000,0.001
1025.266,30.000,0.001
1025.790,30.000,0.001
1026.305,30.000,0.001
1026.826,30.000,0.001
1027.346,30.000,0.001
1027.866,30.000,0.001
1028.384,30.000,0.001
1028.898,30.000,0.001
1029.420,30.000,0.001
1029.935,30.000,0.001
1030.458,30.000,0.001
1030.977,30.000,0.001
1031.497,30.000,0.001
1032.032,30.000,0.001
1032.550,30.000,0.001
1033.073,30.000,0.001
1033.592,30.000,0.001
1034.126,30.000,0.001
1034.654,30.000,0.001
1035.187,30.000,0.001
1035.730,30.000,0.001
1036.236,30.000,0.001
1036.753,30.000,0.001
1037.282,30.000,0.001
1037.816,30.000,0.001
1038.329,30.000,0.001
1038.847,30.000,0.001
1039.365,30.000,0.001
1039.896,30.000,0.001
1040.428,30.000,0.001
1040.961,30.000,0.001
1041.478,30.000,0.001
1041.992,30.000,0.001
1042.516,30.000,0.001
1043.033,30.000,0.001
1043.553,30.000,0.001
1044.083,30.000,0.001
1044.601,30.000,0.001
1045.135,30.000,0.001
1045.666,30.000,0.001
1046.198,30.000,0.001
1046.702,30.000,0.001
1047.233,30.000,0.001
1047.748,30.000,0.001
1048.281,30.000,0.001
1048.800,30.000,0.001
1049.334,30.000,0.001
1049.851,30.000,0.001
1050.371,30.000,0.001
1050.889,30.000,0.001
1051.410,30.000,0.001
1051.938,30.000,0.001
1052.450,30.000,0.001
1052.983,30.000,0.001
1053.503,30.000,0.001
1054.021,30.000,0.001
1054.540,30.000,0.001
1055.070,30.000,0.001
1055.593,30.000,0.001
1056.123,30.000,0.001
1056.660,30.000,0.001
1057.176,30.000,0.001
1057.695,30.000,0.001
1058.232,30.000,0.001
1058.750,30.000,0.001
1059.269,30.000,0.001
1059.793,30.000,0.001
1060.323,30.000,0.001
1060.838,30.000,0.001
1061.386,30.000,0.001
1061.885,30.000,0.001
1062.405,30.000,0.001
1062.925,30.000,0.001
1063.455,30.000,0.001
1063.977,30.000,0.001
1064.495,30.000,0.001
1065.028,30.000,0.001
1065.548,30.000,0.001
1066.079,30.000,0.001
1066.597,30.000,0.001
1067.127,30.000,0.001
1067.646,30.000,0.001
1068.176,30.000,0.001
1068.695,30.000,0.001
1069.210,30.000,0.001
1069.745,30.000,0.001
1070.260,30.000,0.001
1070.778,30.000,0.001
1071.295,30.000,0.001
1071.811,30.000,0.001
1072.341,30.000,0.001
1072.865,30.000,0.001
1073.382,30.000,0.001
1073.896,30.000,0.001
1074.430,30.000,0.001
1074.960,30.000,0.001
1075.477,30.000,0.001
1076.010,30.000,0.001
1076.529,30.000,0.001
1077.056,30.000,0.001
1077.593,30.000,0.001
1078.116,30.000,0.001
1078.645,30.000,0.001
1079.179,30.000,0.001
1079.695,30.000,0.001
1080.227,30.000,0.001
1080.761,30.000,0.001
1081.293,30.000,0.001
1081.829,30.000,0.001
1082.347,30.000,0.001
1082.881,30.000,0.001
1083.411,30.000,0.001
1083.933,30.000,0.001
1084.452,30.000,0.001
1084.971,30.000,0.001
1085.490,30.000,0.001
1086.021,30.000,0.001
1086.529,30.000,0.001
1087.046,30.000,0.001
1087.579,30.000,0.001
1088.097,30.000,0.001
1088.616,30.000,0.001
1089.150,30.000,0.001
1089.665,30.000,0.001
1090.185,30.000,0.001
1090.706,30.000,0.001
1091.226,30.000,0.001
1091.757,30.000,0.001
1092.278,30.000,0.001
1092.796,30.000,0.001
1093.308,30.000,0.001
1093.828,30.000,0.001
1094.345,30.000,0.001
1094.865,30.000,0.001
1095.383,30.000,0.001
1095.916,30.000,0.001
1096.435,30.000,0.001
1096.952,30.000,0.001
1097.486,30.000,0.001
1098.000,30.000,0.001
1098.534,30.000,0.001
1099.056,30.000,0.001
1099.573,30.000,0.001
1100.091,30.000,0.001
1100.628,30.000,0.001
1101.150,30.000,0.001
1101.665,30.000,0.001
1102.186,30.000,0.001
1102.706,30.000,0.001
1103.232,30.000,0.001
1103.742,30.000,0.001
1104.262,30.000,0.001
1104.780,30.000,0.001
1105.314,30.000,0.001
1105.836,30.000,0.001
1106.366,30.000,0.001
1106.883,30.000,0.001
1107.398,30.000,0.001
1107.916,30.000,0.001
1108.444,30.000,0.001
1108.979,30.000,0.001
1109.503,30.000,0.001
1110.016,30.000,0.001
1110.536,30.000,0.001
1111.053,30.000,0.001
1111.585,30.000,0.001
1112.102,30.000,0.001
1112.634,30.000,0.001
1113.151,30.000,0.001
1113.686,30.000,0.001
1114.203,30.000,0.001
1114.722,30.000,0.001
1115.241,30.000,0.001
1115.756,30.000,0.001
1116.288,30.000,0.001
1116.806,30.000,0.001
1117.326,30.000,0.001
1117.846,30.000,0.001
1118.385,30.000,0.001
1118.913,30.000,0.001
1119.433,30.000,0.001
1119.967,30.000,0.001
1120.483,30.000,0.001
1121.016,30.000,0.001
